"","fuel_type","fuel_type_num","transect","Community","site","site_num","fuel_site","fuel_site_num","datalogger","point_id","date","time","moisture"
"1594","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,11,2020-03-09,79,23.3644859813084
"1595","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,15,2020-03-09,79,14.3920595533499
"1596","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,14,2020-03-09,79,10.4395604395604
"1597","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,13,2020-03-09,79,9.68749999999999
"1598","Litter","5","t1","B forest +reg","B forest +reg / t1","2","Litter / B forest +reg / t1","34",3,12,2020-03-09,79,9.09090909090908
"1687","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,10,2019-11-21,-30,12.3115577889447
"1688","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,8,2019-11-21,-30,8.44155844155843
"1689","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,7,2019-11-21,-30,7.91366906474821
"1690","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,9,2019-11-21,-30,7.22891566265061
"1691","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,6,2019-11-21,-30,1.71673819742489
"1692","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,9,2019-12-05,-16,12.7659574468085
"1693","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,10,2019-12-05,-16,9.64912280701755
"1694","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,7,2019-12-05,-16,8.8235294117647
"1695","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,8,2019-12-05,-16,3.57142857142857
"1696","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,6,2019-12-05,-16,2.68199233716476
"1697","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,8,2019-12-17,-4,14.7826086956522
"1698","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,7,2019-12-17,-4,12.4423963133641
"1699","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,6,2019-12-17,-4,8.47457627118668
"1700","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,9,2019-12-17,-4,8.1447963800905
"1701","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,10,2019-12-17,-4,7.94392523364486
"1702","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,7,2019-12-30,9,6.37583892617449
"1703","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,8,2019-12-30,9,2.49999999999999
"1704","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,9,2019-12-30,9,2.15053763440859
"1705","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,10,2019-12-30,9,0.865800865800866
"1706","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,6,2019-12-30,9,0
"1707","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,7,2020-01-15,25,11.5241635687732
"1708","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,8,2020-01-15,25,9.45945945945946
"1709","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,10,2020-01-15,25,5.62499999999999
"1710","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,9,2020-01-15,25,4.6875
"1711","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,6,2020-01-15,25,0
"1712","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,7,2020-01-29,39,7.98479087452471
"1713","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,8,2020-01-29,39,4.98220640569395
"1714","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,10,2020-01-29,39,3.07692307692307
"1715","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,9,2020-01-29,39,1.08695652173914
"1716","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,6,2020-01-29,39,0
"1717","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,7,2020-02-16,57,22.3118279569892
"1718","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,10,2020-02-16,57,12.1212121212121
"1719","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,8,2020-02-16,57,5.42168674698796
"1720","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,6,2020-02-16,57,1.19047619047618
"1721","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,9,2020-02-16,57,0
"1722","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,7,2020-02-25,66,9.80392156862742
"1723","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,9,2020-02-25,66,8.64864864864863
"1724","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,8,2020-02-25,66,4.68749999999999
"1725","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,10,2020-02-25,66,4.27807486631012
"1726","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,6,2020-02-25,66,2.64900662251656
"1727","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,7,2020-03-09,79,8.91719745222929
"1728","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,8,2020-03-09,79,6.74486803519062
"1729","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,9,2020-03-09,79,5.82959641255605
"1730","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,10,2020-03-09,79,5.03355704697986
"1731","Litter","5","t1","B forest -reg","B forest -reg / t1","3","Litter / B forest -reg / t1","35",2,6,2020-03-09,79,1.93236714975846
"1774","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,3,2019-11-21,-30,22.8070175438597
"1775","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,5,2019-11-21,-30,18.9320388349515
"1776","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,4,2019-11-21,-30,8.88888888888888
"1777","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,2,2019-11-21,-30,8.36363636363636
"1778","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,1,2019-11-21,-30,7.28476821192054
"1779","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,3,2019-12-05,-16,9.26430517711171
"1780","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,5,2019-12-05,-16,6.54205607476634
"1781","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,4,2019-12-05,-16,6.4516129032258
"1782","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,1,2019-12-05,-16,4.85436893203885
"1783","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,2,2019-12-05,-16,4.16666666666667
"1784","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,3,2019-12-17,-4,10.7055961070559
"1785","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,5,2019-12-17,-4,9.59595959595959
"1786","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,1,2019-12-17,-4,6.97674418604651
"1787","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,4,2019-12-17,-4,6.38297872340426
"1788","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,2,2019-12-17,-4,5.10204081632653
"1789","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,5,2019-12-30,9,8.16326530612246
"1790","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,3,2019-12-30,9,6.43086816720258
"1791","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,4,2019-12-30,9,2.12765957446809
"1792","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,2,2019-12-30,9,1.71821305841924
"1793","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,1,2019-12-30,9,0.434782608695662
"1794","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,3,2020-01-15,25,11.1111111111111
"1795","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,5,2020-01-15,25,10.5263157894737
"1796","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,1,2020-01-15,25,7.38255033557048
"1797","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,4,2020-01-15,25,7.36196319018406
"1798","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,2,2020-01-15,25,3.79008746355685
"1799","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,3,2020-01-29,39,7.72946859903382
"1800","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,5,2020-01-29,39,6.91244239631336
"1801","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,4,2020-01-29,39,5.86080586080587
"1802","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,1,2020-01-29,39,4.49826989619377
"1803","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,2,2020-01-29,39,3.20855614973261
"1804","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,3,2020-02-16,57,10.7871720116618
"1805","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,5,2020-02-16,57,10.2325581395349
"1806","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,1,2020-02-16,57,6.16883116883117
"1807","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,4,2020-02-16,57,5.72289156626506
"1808","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,2,2020-02-16,57,4.83870967741936
"1809","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,3,2020-02-25,66,9.15032679738562
"1810","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,5,2020-02-25,66,8.24175824175822
"1811","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,4,2020-02-25,66,4.28571428571426
"1812","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,1,2020-02-25,66,3.26530612244896
"1813","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,2,2020-02-25,66,2.43055555555557
"1814","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,3,2020-03-09,79,9.89399293286218
"1815","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,1,2020-03-09,79,5.9347181008902
"1816","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,5,2020-03-09,79,5.11182108626199
"1817","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,4,2020-03-09,79,4.6594982078853
"1818","Litter","5","t1","B shrubland","B shrubland / t1","4","Litter / B shrubland / t1","36",1,2,2020-03-09,79,3.56435643564358
"1466","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,38,2019-11-21,-30,62.8086419753086
"1467","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,36,2019-11-21,-30,45.771144278607
"1468","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,37,2019-11-21,-30,40.3743315508021
"1469","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,39,2019-11-21,-30,33.5740072202166
"1470","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,40,2019-11-21,-30,30.6763285024155
"1471","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,39,2019-12-05,-16,16.8421052631579
"1472","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,38,2019-12-05,-16,14.4329896907217
"1473","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,40,2019-12-05,-16,10.4513064133017
"1474","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,37,2019-12-05,-16,8.5294117647059
"1475","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,36,2019-12-05,-16,6.79156908665106
"1476","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,39,2019-12-17,-4,16.6077738515901
"1477","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,36,2019-12-17,-4,15.6756756756757
"1478","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,38,2019-12-17,-4,14.7058823529412
"1479","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,40,2019-12-17,-4,12.7388535031847
"1480","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,37,2019-12-17,-4,12.5423728813559
"1481","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,39,2019-12-30,9,25
"1482","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,38,2019-12-30,9,23.2258064516129
"1483","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,36,2019-12-30,9,18.2456140350877
"1484","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,37,2019-12-30,9,17.741935483871
"1485","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,40,2019-12-30,9,11.0091743119266
"1486","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,39,2020-01-15,25,28.0442804428044
"1487","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,36,2020-01-15,25,19.0184049079755
"1488","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,38,2020-01-15,25,16.1290322580645
"1489","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,37,2020-01-15,25,14.3695014662757
"1490","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,40,2020-01-15,25,12.6829268292683
"1491","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,38,2020-01-29,39,11.5537848605578
"1492","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,39,2020-01-29,39,10.7255520504732
"1493","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,36,2020-01-29,39,10.4
"1494","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,37,2020-01-29,39,9.92907801418441
"1495","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,40,2020-01-29,39,9.36329588014981
"1496","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,38,2020-02-16,57,14.1935483870968
"1497","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,39,2020-02-16,57,12.1875
"1498","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,37,2020-02-16,57,10.9913793103448
"1499","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,40,2020-02-16,57,10.5011933174224
"1500","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,37,2020-02-25,66,10.4761904761905
"1501","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,38,2020-02-25,66,10.0787401574803
"1502","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,39,2020-02-25,66,10.0719424460432
"1503","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,36,2020-02-25,66,8.99999999999999
"1504","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,40,2020-02-25,66,8.44444444444442
"1505","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,38,2020-03-09,79,74.304068522484
"1506","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,36,2020-03-09,79,12.1019108280255
"1507","Litter","5","t2","U forest","U forest / t2","5","Litter / U forest / t2","37",8,39,2020-03-09,79,11.2341772151899
